_id,car_model,car_ID,year,mileage,sec_status,price
5eb6984ebbb13e40ab836765,2010 Hyundai Elantra,NG-456921,2010," 174,699 Km",Nigerian Used,"₦ 865,000"
5eb6984ebbb13e40ab836766,2001 Mazda Mpv,NG-456904,2001," 142,280 Km",Nigerian Used,"₦ 781,000"
5eb6984ebbb13e40ab836767,2008 Mercedes-Benz C300,NG-456606,2008," 278,667 Km",Nigerian Used,"₦ 1,771,000"
5eb69853bbb13e40ab836768,2003 Lexus Rx 300,NG-456882,2003," 81,748 Km",Nigerian Used,"₦ 2,761,000"
5eb69853bbb13e40ab836769,2006 Mercedes-Benz Ml350,NG-456837,2006," 174,447 Km",Nigerian Used,"₦ 2,980,000"
5eb69853bbb13e40ab83676a,2004 Lexus Gx,NG-456815,2004," 280,709 Km",Nigerian Used,"₦ 1,441,000"
5eb69853bbb13e40ab83676b,,,,,,
5eb69853bbb13e40ab83676c,2003 Toyota Camry,NG-456737,2003," 137,634 Km",Nigerian Used,"₦ 1,331,000"
5eb69854bbb13e40ab83676d,1999 Lexus Rx 300,NG-456816,1999," 174,023 Km",Nigerian Used,"₦ 1,111,000"
5eb69854bbb13e40ab83676e,2001 Toyota Sienna,NG-456832,2001," 235,931 Km",Nigerian Used,"₦ 891,000"
5eb69854bbb13e40ab83676f,2004 Cadillac Cts,NG-456772,2004," 130,956 Km",Nigerian Used,"₦ 2,761,000"
5eb69854bbb13e40ab836770,2011 Toyota Land Cruiser Prado,NG-456796,2011," 56,431 Km",Nigerian Used,"₦ 8,811,000"
5eb69854bbb13e40ab836771,2010 Toyota Avalon,NG-456735,2010," 142,615 Km",Foreign Used,"₦ 3,861,000"
5eb69855bbb13e40ab836772,2012 Nissan Rogue,NG-456819,2012," 42,083 Km",Foreign Used,"₦ 2,431,000"
5eb69855bbb13e40ab836773,2004 Honda Pilot,NG-456702,2004," 260,396 Km",Nigerian Used,"₦ 1,111,000"
5eb69855bbb13e40ab836774,,,,,,
5eb69855bbb13e40ab836775,2005 Volvo Xc90,NG-456705,2005," 144,434 Km",Foreign Used,"₦ 2,431,000"
5eb69855bbb13e40ab836776,2015 Mercedes-Benz Ml350,NG-456846,2015," 63,054 Km",Nigerian Used,"₦ 8,261,000"
5eb69856bbb13e40ab836777,2008 Hyundai Santa Fe,NG-456907,2008," 101,914 Km",Nigerian Used,"₦ 1,881,000"
5eb69856bbb13e40ab836778,2002 Peugeot 406,NG-456848,2002," 96,747 Km",Nigerian Used,"₦ 231,000"
5eb69856bbb13e40ab836779,1998 Mitsubishi Space Wagon,NG-456731,1998," 269,808 Km",Nigerian Used,"₦ 836,000"
5eb69863bbb13e40ab83677a,2005 Toyota Highlander,NG-456716,2005," 180,050 Km",Foreign Used,"₦ 2,761,000"
5eb69863bbb13e40ab83677b,2000 Lexus Is,NG-456552,2000," 137,400 Km",Nigerian Used,"₦ 1,001,000"
5eb69863bbb13e40ab83677c,2001 Honda Civic,NG-456758,2001," 200,970 Km",Nigerian Used,"₦ 726,000"
5eb69863bbb13e40ab83677d,2004 Toyota 4Runner,NG-456522,2004," 1,234 Km",Nigerian Used,"₦ 1,111,000"
5eb69864bbb13e40ab83677e,2011 Toyota Rav4,NG-456619,2011," 96,264 Km",Nigerian Used,"₦ 3,091,000"
5eb69864bbb13e40ab83677f,2010 Acura Zdx,NG-456646,2010," 84,621 Km",Nigerian Used,"₦ 6,611,000"
5eb69864bbb13e40ab836780,2008 Honda Accord,NG-456692,2008," 118,145 Km",Nigerian Used,"₦ 1,331,000"
5eb69864bbb13e40ab836781,2007 Lexus Ls,NG-456701,2007," 134,129 Km",Foreign Used,"₦ 4,521,000"
5eb69864bbb13e40ab836782,2006 Honda Civic,NG-456477,2006," 160,880 Km",Nigerian Used,"₦ 1,331,000"
5eb69865bbb13e40ab836783,1997 Honda Accord,NG-456699,1997," 192,307 Km",Nigerian Used,"₦ 285,000"
5eb69865bbb13e40ab836784,2008 Honda City,NG-456557,2008," 163,353 Km",Nigerian Used,"₦ 781,000"
5eb69865bbb13e40ab836785,2007 Honda Cr-V,NG-456650,2007," 82,477 Km",Nigerian Used,"₦ 1,621,500"
5eb69866bbb13e40ab836786,2007 Toyota Tundra,NG-456698,2007," 53,170 Km",Nigerian Used,"₦ 6,611,000"
5eb69866bbb13e40ab836787,2005 Lexus Es,NG-456566,2005," 173,990 Km",Nigerian Used,"₦ 1,441,000"
5eb69866bbb13e40ab836788,,,,,,
5eb69866bbb13e40ab836789,2008 Toyota Sienna,NG-456576,2008," 89,785 Km",Nigerian Used,"₦ 891,000"
5eb69866bbb13e40ab83678a,2005 Toyota Matrix,NG-456432,2005," 124,799 Km",Nigerian Used,"₦ 1,001,000"
5eb69866bbb13e40ab83678b,2006 Hyundai Sonata,NG-456494,2006," 118,295 Km",Nigerian Used,"₦ 781,000"
5eb69867bbb13e40ab83678c,2009 Acura Tsx,NG-456462,2009," 180,864 Km",Foreign Used,"₦ 2,651,000"
5eb69867bbb13e40ab83678d,2008 Volkswagen Jetta,NG-454403,2008," 149,006 Km",Nigerian Used,"₦ 670,000"
5eb69867bbb13e40ab83678e,1997 Volkswagen Sharan,NG-451640,1997," 244,700 Km",Foreign Used,"₦ 1,805,000"
5eb69867bbb13e40ab83678f,2011 Toyota Venza,NG-451536,2011," 139,350 Km",Foreign Used,"₦ 6,981,000"
5eb69867bbb13e40ab836790,2014 Honda Accord,NG-451633,2014," 85,558 Km",Foreign Used,"₦ 4,931,000"
5eb69867bbb13e40ab836791,1999 Mercedes-Benz E320,NG-451639,1999," 5,050 Km",Foreign Used,"₦ 1,446,000"
5eb69868bbb13e40ab836792,2009 Toyota Matrix,NG-450245,2009," 209,263 Km",Foreign Used,"₦ 2,778,500"
5eb69868bbb13e40ab836793,2007 Toyota Camry,NG-449109,2007," 99,867 Km",Foreign Used,"₦ 2,676,000"
5eb69868bbb13e40ab836794,,,,,,
5eb69868bbb13e40ab836795,2006 BMW 3 Series,NG-455563,2006," 238,383 Km",Foreign Used,"₦ 1,991,000"
5eb69869bbb13e40ab836796,1996 Mercedes-Benz C200,NG-455697,1996," 239,700 Km",Foreign Used,"₦ 1,000,000"
5eb69869bbb13e40ab836797,2011 Toyota Corolla,NG-455686,2011," 166,636 Km",Foreign Used,"₦ 3,421,000"
5eb69869bbb13e40ab836798,2002 Toyota Highlander,NG-455752,2002," 294,983 Km",Nigerian Used,"₦ 1,551,000"
5eb69869bbb13e40ab836799,,,,,,
5eb69869bbb13e40ab83679a,2004 Lexus Rx 330,NG-455753,2004," 123,640 Km",Nigerian Used,"₦ 1,661,000"
5eb6986abbb13e40ab83679b,,,,,,
5eb6986abbb13e40ab83679c,2011 Kia Sportage,NG-455497,2011," 82,617 Km",Nigerian Used,"₦ 2,541,000"
5eb6986abbb13e40ab83679d,2017 BMW 530i,NG-455465,2017," 10,561 Km",Nigerian Used,"₦ 27,511,000"
5eb6986bbbb13e40ab83679e,2009 Hyundai Tucson,NG-455778,2009," 266,906 Km",Nigerian Used,"₦ 1,111,000"
5eb6986bbbb13e40ab83679f,1999 Lexus Rx 300,NG-455720,1999," 223,027 Km",Foreign Used,"₦ 1,679,000"
5eb6986ebbb13e40ab8367a0,1998 Mercedes-Benz Clk220,NG-455738,1998," 300,756 Km",Nigerian Used,"₦ 781,000"
5eb6986ebbb13e40ab8367a1,2006 Mercedes-Benz Ml500,NG-455567,2006," 238,709 Km",Nigerian Used,"₦ 2,761,000"
5eb6986fbbb13e40ab8367a2,,,,,,
5eb6986fbbb13e40ab8367a3,2000 Nissan Xterra,NG-455685,2000," 212,457 Km",Nigerian Used,"₦ 781,000"
5eb69885bbb13e40ab8367a4,2007 Honda Pilot,NG-455640,2007," 110,157 Km",Nigerian Used,"₦ 946,000"
5eb69885bbb13e40ab8367a5,2004 Nissan Pathfinder,NG-455480,2004," 177,984 Km",Nigerian Used,"₦ 726,000"
5eb69885bbb13e40ab8367a6,2015 Mercedes-Benz C300,NG-455439,2015," 87,579 Km",Foreign Used,"₦ 9,361,000"
5eb69885bbb13e40ab8367a7,2011 Hyundai Santa Fe,NG-455616,2011," 54,765 Km",Foreign Used,"₦ 3,091,000"
5eb69886bbb13e40ab8367a8,1999 Lexus Rx 300,NG-455381,1999," 226,189 Km",Nigerian Used,"₦ 1,056,000"
5eb69886bbb13e40ab8367a9,2005 Volvo Xc90,NG-455629,2005," 186,400 Km",Foreign Used,"₦ 1,551,000"
5eb69887bbb13e40ab8367aa,2004 Ford Escape,NG-455652,2004," 161,145 Km",Nigerian Used,"₦ 561,000"
5eb69887bbb13e40ab8367ab,2011 Toyota Venza,NG-455506,2011," 67,025 Km",Foreign Used,"₦ 4,190,000"
5eb69889bbb13e40ab8367ac,2005 Mercedes-Benz E280,NG-455516,2005," 124,559 Km",Nigerian Used,"₦ 891,000"
5eb69889bbb13e40ab8367ad,2007 Mercedes-Benz E350,NG-455658,2007," 180,136 Km",Foreign Used,"₦ 2,210,000"
5eb6988abbb13e40ab8367ae,2000 Honda Cr-V,NG-455608,2000," 157,607 Km",Nigerian Used,"₦ 561,000"
5eb6988abbb13e40ab8367af,2010 Toyota Camry,NG-455539,2010," 195,931 Km",Foreign Used,"₦ 2,596,000"
5eb6988abbb13e40ab8367b0,2007 Toyota Rav4,NG-455469,2007," 156,231 Km",Nigerian Used,"₦ 2,761,000"
5eb6988abbb13e40ab8367b1,2008 Infiniti G,NG-455471,2008," 156,138 Km",Nigerian Used,"₦ 1,331,000"
5eb6988bbbb13e40ab8367b2,2001 Nissan Quest,NG-455504,2001," 113,146 Km",Nigerian Used,"₦ 414,000"
5eb6988bbbb13e40ab8367b3,2005 Honda Pilot,NG-455461,2005," 120,207 Km",Nigerian Used,"₦ 891,000"
5eb6988ebbb13e40ab8367b4,2001 Toyota Sienna,NG-455430,2001," 194,078 Km",Nigerian Used,"₦ 616,000"
5eb6988fbbb13e40ab8367b5,2007 Toyota Camry,NG-455620,2007," 167,977 Km",Foreign Used,"₦ 2,541,000"
5eb6988fbbb13e40ab8367b6,2011 Toyota Camry,NG-455507,2011," 100,843 Km",Foreign Used,"₦ 2,761,000"
5eb6988fbbb13e40ab8367b7,2007 Toyota Camry,NG-455611,2007," 319,155 Km",Foreign Used,"₦ 2,651,000"
5eb6988fbbb13e40ab8367b8,1999 Lexus Rx,NG-455436,1999," 61,025 Km",Nigerian Used,"₦ 1,001,000"
5eb69890bbb13e40ab8367b9,2004 Toyota Solara,NG-455451,2004," 98,794 Km",Nigerian Used,"₦ 1,441,000"
5eb69890bbb13e40ab8367ba,2000 Toyota Sienna,NG-455589,2000," 207,385 Km",Nigerian Used,"₦ 725,000"
5eb69890bbb13e40ab8367bb,2007 Honda Cr-V,NG-455477,2007," 117,704 Km",Nigerian Used,"₦ 1,550,000"
5eb69890bbb13e40ab8367bc,2013 Honda Accord,NG-455366,2013," 96,510 Km",Foreign Used,"₦ 4,191,000"
5eb69890bbb13e40ab8367bd,2005 Nissan Titan,NG-455248,2005," 170,889 Km",Foreign Used,"₦ 3,310,000"
5eb69891bbb13e40ab8367be,2009 Toyota Venza,NG-455318,2009," 275,034 Km",Nigerian Used,"₦ 3,311,000"
5eb69891bbb13e40ab8367bf,2007 Nissan Altima,NG-455650,2007," 113,351 Km",Nigerian Used,"₦ 451,000"
5eb69891bbb13e40ab8367c0,2015 Toyota Camry,NG-455664,2015," 28,315 Km",Nigerian Used,"₦ 4,410,000"
5eb69891bbb13e40ab8367c1,2004 Mercedes-Benz C180,NG-450235,2004," 188,068 Km",Foreign Used,"₦ 1,550,000"
5eb69891bbb13e40ab8367c2,2004 Toyota Corolla,NG-451515,2004," 212,164 Km",Foreign Used,"₦ 1,770,000"
5eb69892bbb13e40ab8367c3,2005 Toyota Corolla,NG-451340,2005," 230,018 Km",Foreign Used,"₦ 1,770,000"
5eb69892bbb13e40ab8367c4,2007 Volkswagen Jetta,NG-431933,2007," 122,392 Km",Nigerian Used,"₦ 670,000"
5eb69892bbb13e40ab8367c5,2009 Honda Accord,NG-454693,2009," 191,667 Km",Nigerian Used,"₦ 1,331,000"
5eb69892bbb13e40ab8367c6,2007 Honda Pilot,NG-454583,2007," 95,135 Km",Nigerian Used,"₦ 1,221,000"
5eb69893bbb13e40ab8367c7,2001 Acura Mdx,NG-454602,2001," 119,605 Km",Nigerian Used,"₦ 781,000"
5eb69893bbb13e40ab8367c8,2010 Toyota Tundra,NG-454636,2010," 61,503 Km",Nigerian Used,"₦ 5,511,000"
5eb69893bbb13e40ab8367c9,2001 Lexus Rx 300,NG-454635,2001," 227,635 Km",Nigerian Used,"₦ 1,001,000"
5eb69893bbb13e40ab8367ca,2004 Toyota Corolla,NG-454545,2004," 307,059 Km",Nigerian Used,"₦ 836,000"
5eb69893bbb13e40ab8367cb,2006 Mercedes-Benz Ml350,NG-454558,2006," 105,098 Km",Nigerian Used,"₦ 2,761,000"
5eb69894bbb13e40ab8367cc,2011 Kia Soul,NG-454704,2011," 117,113 Km",Nigerian Used,"₦ 836,000"
5eb69897bbb13e40ab8367cd,2004 Toyota Corolla,NG-454566,2004," 289,918 Km",Foreign Used,"₦ 1,936,000"
5eb69897bbb13e40ab8367ce,2008 Toyota Camry,NG-454266,2008," 174,376 Km",Nigerian Used,"₦ 1,111,000"
5eb69897bbb13e40ab8367cf,1994 Nissan Serena,NG-454611,1994," 186,959 Km",Nigerian Used,"₦ 451,000"
5eb69898bbb13e40ab8367d0,2002 Toyota Sienna,NG-454600,2002," 182,693 Km",Nigerian Used,"₦ 671,000"
5eb69898bbb13e40ab8367d1,2005 Toyota Camry,NG-454487,2005," 247,914 Km",Nigerian Used,"₦ 1,001,000"
5eb69898bbb13e40ab8367d2,2000 Mazda 6,NG-454570,2000," 237,247 Km",Nigerian Used,"₦ 451,000"
5eb69898bbb13e40ab8367d3,2002 Toyota Camry,NG-454455,2002," 222,126 Km",Nigerian Used,"₦ 1,001,000"
5eb69898bbb13e40ab8367d4,2007 Dodge Caliber,NG-454363,2007," 265,251 Km",Nigerian Used,"₦ 1,441,000"
5eb69899bbb13e40ab8367d5,2017 Toyota Corolla,NG-454214,2017, 614 Km,Foreign Used,"₦ 6,391,000"
5eb69899bbb13e40ab8367d6,1998 Volkswagen Golf,NG-454472,1998," 193,584 Km",Nigerian Used,"₦ 451,000"
5eb69899bbb13e40ab8367d7,2009 Toyota Rav4,NG-454543,2009," 142,581 Km",Nigerian Used,"₦ 2,321,000"
5eb6989abbb13e40ab8367d8,2003 Honda Odyssey,NG-454619,2003," 177,223 Km",Nigerian Used,"₦ 506,000"
5eb6989abbb13e40ab8367d9,2007 Toyota Avensis,NG-454520,2007," 241,761 Km",Nigerian Used,"₦ 891,000"
5eb6989abbb13e40ab8367da,2015 Kia Picanto,NG-454514,2015," 51,690 Km",Nigerian Used,"₦ 1,661,000"
5eb6989abbb13e40ab8367db,2005 Ford Explorer,NG-454463,2005," 165,549 Km",Nigerian Used,"₦ 561,000"
5eb6989bbbb13e40ab8367dc,2007 Toyota Rav4,NG-454547,2007," 121,600 Km",Nigerian Used,"₦ 2,829,000"
5eb6989bbbb13e40ab8367dd,2003 Toyota Camry,NG-454599,2003," 31,283 Km",Nigerian Used,"₦ 1,001,000"
5eb6989bbbb13e40ab8367de,2014 Land Rover Range Rover Sport,NG-454608,2014," 25,803 Km",Nigerian Used,"₦ 14,311,000"
5eb6989cbbb13e40ab8367df,2003 Honda Accord,NG-454470,2003," 179,638 Km",Nigerian Used,"₦ 781,000"
5eb698a0bbb13e40ab8367e0,2015 Kia Picanto,NG-454434,2015," 57,015 Km",Nigerian Used,"₦ 1,661,000"
5eb698a0bbb13e40ab8367e1,2008 Mercedes-Benz C300,NG-454462,2008," 153,903 Km",Nigerian Used,"₦ 1,881,000"
5eb698a0bbb13e40ab8367e2,2003 Acura Mdx,NG-454499,2003," 199,732 Km",Nigerian Used,"₦ 1,001,000"
5eb698a1bbb13e40ab8367e3,2008 Honda Pilot,NG-454435,2008," 220,573 Km",Foreign Used,"₦ 2,211,000"
5eb698a1bbb13e40ab8367e4,2011 Honda Civic,NG-454453,2011," 208,475 Km",Nigerian Used,"₦ 1,441,000"
5eb698a2bbb13e40ab8367e5,2006 Honda Accord,NG-454413,2006," 171,406 Km",Nigerian Used,"₦ 726,000"
5eb698a2bbb13e40ab8367e6,2008 Lexus Gx,NG-454282,2008," 98,703 Km",Nigerian Used,"₦ 2,761,000"
5eb698a2bbb13e40ab8367e7,2006 Nissan Altima,NG-454394,2006," 115,055 Km",Nigerian Used,"₦ 891,000"
5eb698a2bbb13e40ab8367e8,2001 Hyundai Santa Fe,NG-454281,2001," 184,320 Km",Nigerian Used,"₦ 505,000"
5eb698a3bbb13e40ab8367e9,1996 Toyota Picnic,NG-454385,1996," 215,664 Km",Nigerian Used,"₦ 946,000"
5eb698a3bbb13e40ab8367ea,2015 Toyota Camry,NG-454323,2015," 121,712 Km",Foreign Used,"₦ 5,181,000"
5eb698a3bbb13e40ab8367eb,2003 Kia Sorento,NG-454414,2003," 100,515 Km",Nigerian Used,"₦ 561,000"
5eb698a3bbb13e40ab8367ec,,,,,,
5eb698a4bbb13e40ab8367ed,2003 Mercedes-Benz E320,NG-454269,2003," 151,733 Km",Nigerian Used,"₦ 1,551,000"
5eb698a4bbb13e40ab8367ee,2005 Toyota Avalon,NG-454357,2005," 198,065 Km",Foreign Used,"₦ 2,211,000"
5eb698a4bbb13e40ab8367ef,1999 Mercedes-Benz Ml320,NG-454261,1999," 225,119 Km",Nigerian Used,"₦ 836,000"
5eb698a5bbb13e40ab8367f0,2007 Honda Cr-V,NG-454308,2007," 186,896 Km",Nigerian Used,"₦ 1,661,000"
5eb698a5bbb13e40ab8367f1,2014 Honda Pilot,NG-454313,2014," 47,792 Km",Nigerian Used,"₦ 4,080,000"
5eb698a5bbb13e40ab8367f2,2004 Mitsubishi Montero,NG-454338,2004," 98,363 Km",Nigerian Used,"₦ 891,000"
5eb698a5bbb13e40ab8367f3,2008 Toyota Corolla,NG-454303,2008," 18,670 Km",Foreign Used,"₦ 1,881,000"
5eb698a5bbb13e40ab8367f4,2007 Nissan Pathfinder,NG-454374,2007," 314,721 Km",Nigerian Used,"₦ 1,991,000"
5eb698a6bbb13e40ab8367f5,2008 Honda Accord,NG-454297,2008," 224,258 Km",Nigerian Used,"₦ 1,331,000"
5eb698a6bbb13e40ab8367f6,2005 Toyota Corolla,NG-454251,2005," 117,151 Km",Foreign Used,"₦ 1,771,000"
5eb698a6bbb13e40ab8367f7,2004 Nissan Xterra,NG-454369,2004," 194,777 Km",Nigerian Used,"₦ 451,000"
5eb698a7bbb13e40ab8367f8,2006 Toyota 4Runner,NG-454198,2006," 47,633 Km",Foreign Used,"₦ 3,201,000"
5eb698a7bbb13e40ab8367f9,2008 Kia Sportage,NG-454240,2008," 98,512 Km",Nigerian Used,"₦ 781,000"
5eb698a7bbb13e40ab8367fa,2009 Toyota Venza,NG-454310,2009," 103,696 Km",Nigerian Used,"₦ 3,806,000"
5eb698a7bbb13e40ab8367fb,2005 Hyundai Sonata,NG-454237,2005," 138,490 Km",Nigerian Used,"₦ 341,000"
5eb698a8bbb13e40ab8367fc,2014 Kia Cerato,NG-454305,2014," 101,156 Km",Nigerian Used,"₦ 1,991,000"
5eb698a8bbb13e40ab8367fd,2010 Kia Optima,NG-453506,2010," 190,928 Km",Foreign Used,"₦ 1,881,000"
5eb698a8bbb13e40ab8367fe,2003 Jeep Liberty,NG-453589,2003," 117,310 Km",Nigerian Used,"₦ 506,000"
5eb698a8bbb13e40ab8367ff,2013 Acura Rdx,NG-453711,2013," 53,580 Km",Nigerian Used,"₦ 5,511,000"
5eb698a8bbb13e40ab836800,2008 Toyota Rav4,NG-453548,2008," 110,734 Km",Foreign Used,"₦ 3,036,000"
5eb698a8bbb13e40ab836801,2011 Mercedes-Benz C300,NG-453384,2011," 155,612 Km",Foreign Used,"₦ 4,080,000"
5eb698a9bbb13e40ab836802,2007 Acura Mdx,NG-453585,2007," 155,831 Km",Nigerian Used,"₦ 2,211,000"
5eb698a9bbb13e40ab836803,2009 Toyota Camry,NG-439723,2009," 99,666 Km",Nigerian Used,"₦ 1,330,000"
5eb698a9bbb13e40ab836804,Toyota Camry,NG-453444,2003," 313,086 Km",Nigerian Used,"₦ 891,000"
5eb698aabbb13e40ab836805,2008 Ford Explorer,NG-453525,2008," 172,379 Km",Nigerian Used,"₦ 3,311,000"
5eb698aabbb13e40ab836806,2002 Honda Civic,NG-453266,2002," 179,553 Km",Nigerian Used,"₦ 319,000"
5eb698aabbb13e40ab836807,2011 Kia Cerato,NG-453511,2011," 53,739 Km",Nigerian Used,"₦ 3,311,000"
5eb698aabbb13e40ab836808,2004 Toyota Sienna,NG-449282,2004," 131,882 Km",Nigerian Used,"₦ 1,385,000"
5eb698aabbb13e40ab836809,1998 Toyota Camry,NG-453580,1998," 196,333 Km",Nigerian Used,"₦ 616,000"
5eb698abbbb13e40ab83680a,2008 Toyota Sienna,NG-453433,2008," 151,177 Km",Foreign Used,"₦ 2,761,000"
5eb698abbbb13e40ab83680b,2006 Honda Pilot,NG-450213,2006," 222,144 Km",Foreign Used,"₦ 1,331,000"
5eb698abbbb13e40ab83680c,2004 Honda Pilot,NG-453533,2004," 243,427 Km",Foreign Used,"₦ 1,111,000"
5eb698abbbb13e40ab83680d,2000 Toyota Sienna,NG-432665,2000," 237,494 Km",Nigerian Used,"₦ 670,000"
5eb698abbbb13e40ab83680e,2010 Mercedes-Benz Ml350,NG-453499,2010," 91,661 Km",Nigerian Used,"₦ 3,311,000"
5eb698acbbb13e40ab83680f,2019 Toyota Rav4,NG-453470,2019," 13,028 Km",Foreign Used,"₦ 9,911,000"
5eb698acbbb13e40ab836810,2006 Honda Civic,NG-453514,2006," 104,186 Km",Nigerian Used,"₦ 1,221,000"
5eb698acbbb13e40ab836811,2010 Toyota Camry,NG-453158,2010," 105,928 Km",Nigerian Used,"₦ 1,551,000"
5eb698acbbb13e40ab836812,2005 Hyundai Tucson,NG-453467,2005," 134,787 Km",Nigerian Used,"₦ 726,000"
5eb698b1bbb13e40ab836813,2007 Toyota Camry,NG-453521,2007," 182,204 Km",Nigerian Used,"₦ 1,111,000"
5eb698b1bbb13e40ab836814,2007 Toyota Camry,NG-453448,2007," 122,777 Km",Nigerian Used,"₦ 1,331,000"
5eb698b1bbb13e40ab836815,2004 Volkswagen Golf,NG-453340,2004," 121,539 Km",Nigerian Used,"₦ 561,000"
5eb698b1bbb13e40ab836816,2006 Honda Civic,NG-453360,2006," 90,920 Km",Foreign Used,"₦ 1,881,000"
5eb698b2bbb13e40ab836817,2016 Hyundai Creta,NG-453441,2016," 26,297 Km",Nigerian Used,"₦ 5,071,000"
5eb698b2bbb13e40ab836818,2019 Suzuki CIAZ,NG-453302,2019," 13,286 Km",New,"₦ 14,311,000"
5eb698b2bbb13e40ab836819,2006 Toyota Camry,NG-453454,2006," 309,756 Km",Foreign Used,"₦ 1,661,000"
5eb698b3bbb13e40ab83681a,2007 Toyota Sienna,NG-453320,2007," 205,817 Km",Nigerian Used,"₦ 1,991,000"
5eb698b3bbb13e40ab83681b,2008 Mercedes-Benz Gl450,NG-453355,2008," 138,734 Km",Nigerian Used,"₦ 2,761,000"
